epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,4414.23,0.70392,0.46836,0.91268,0.65458,0.38885,0.41714,0.31929,1.03681,2.21289,1.07101,0.000121667,0.000121667,0.000121667
76,4471.5,0.69939,0.46016,0.91107,0.68097,0.38805,0.41807,0.32084,1.03382,2.17247,1.08388,0.000117163,0.000117163,0.000117163
77,4528.76,0.69648,0.45484,0.91124,0.65746,0.39155,0.41705,0.32119,1.02644,2.19562,1.06525,0.000112658,0.000112658,0.000112658
78,4586.3,0.68743,0.4571,0.90758,0.66215,0.39707,0.42426,0.32548,1.02973,2.1398,1.07338,0.000108154,0.000108154,0.000108154
79,4643.33,0.68107,0.44914,0.9064,0.71951,0.37991,0.42416,0.32572,1.03002,2.14428,1.07823,0.000103649,0.000103649,0.000103649
80,4700.73,0.67786,0.44005,0.9012,0.69633,0.38624,0.42422,0.32691,1.03009,2.14537,1.07769,9.91445e-05,9.91445e-05,9.91445e-05
81,4758.15,0.67304,0.43973,0.90166,0.68035,0.38789,0.42577,0.3281,1.02409,2.14634,1.07827,9.464e-05,9.464e-05,9.464e-05
82,4815.52,0.67136,0.43752,0.90509,0.67887,0.38601,0.42449,0.32901,1.0227,2.17051,1.06781,9.01355e-05,9.01355e-05,9.01355e-05
83,4873.01,0.68197,0.44296,0.90217,0.68877,0.38549,0.42601,0.32905,1.02874,2.16591,1.07267,8.5631e-05,8.5631e-05,8.5631e-05
84,4938.94,0.67681,0.43751,0.90033,0.67706,0.39031,0.42602,0.33073,1.02206,2.15936,1.07717,8.11265e-05,8.11265e-05,8.11265e-05
85,4996.22,0.66513,0.42792,0.90159,0.71427,0.38985,0.43335,0.33396,1.02526,2.15413,1.07716,7.6622e-05,7.6622e-05,7.6622e-05
86,5053.75,0.66125,0.42574,0.89585,0.69297,0.39124,0.43063,0.3324,1.0195,2.14118,1.07314,7.21175e-05,7.21175e-05,7.21175e-05
87,5111.19,0.66542,0.42997,0.90237,0.73571,0.38158,0.42855,0.33094,1.01789,2.17049,1.07523,6.7613e-05,6.7613e-05,6.7613e-05
88,5168.42,0.65183,0.42086,0.90039,0.70277,0.39055,0.4322,0.33333,1.01631,2.16844,1.0759,6.31085e-05,6.31085e-05,6.31085e-05
89,5225.58,0.65225,0.42025,0.89786,0.72289,0.38705,0.43018,0.33267,1.01758,2.16642,1.07927,5.8604e-05,5.8604e-05,5.8604e-05
90,5283.02,0.64574,0.41635,0.89187,0.69484,0.39482,0.42891,0.33029,1.02198,2.13923,1.07743,5.40995e-05,5.40995e-05,5.40995e-05
91,5351.89,0.61196,0.36595,0.85183,0.69344,0.38596,0.42493,0.3275,1.01975,2.20577,1.07572,4.9595e-05,4.9595e-05,4.9595e-05
92,5408.99,0.60451,0.3528,0.85089,0.70256,0.38646,0.42774,0.33045,1.02006,2.21718,1.07693,4.50905e-05,4.50905e-05,4.50905e-05
93,5466.16,0.59401,0.34598,0.84213,0.7096,0.38431,0.42958,0.33235,1.00931,2.21467,1.07205,4.0586e-05,4.0586e-05,4.0586e-05
94,5523.05,0.59245,0.34651,0.84805,0.72895,0.37982,0.42731,0.33028,1.0149,2.21598,1.07362,3.60815e-05,3.60815e-05,3.60815e-05
95,5580.1,0.5881,0.34203,0.84392,0.73448,0.38158,0.43053,0.3332,1.0077,2.21626,1.07085,3.1577e-05,3.1577e-05,3.1577e-05
96,5637.27,0.58906,0.34141,0.84137,0.71267,0.38767,0.43,0.3321,1.00996,2.22054,1.07474,2.70725e-05,2.70725e-05,2.70725e-05
97,5694.7,0.58511,0.33677,0.84331,0.73286,0.38633,0.43159,0.33501,1.00965,2.22388,1.07356,2.2568e-05,2.2568e-05,2.2568e-05
98,5751.65,0.5774,0.33257,0.84242,0.72412,0.38695,0.43031,0.33439,1.00615,2.23568,1.07267,1.80635e-05,1.80635e-05,1.80635e-05
99,5809.33,0.57296,0.33131,0.83933,0.69561,0.39624,0.43173,0.33445,1.00678,2.23788,1.07197,1.3559e-05,1.3559e-05,1.3559e-05
100,5866.21,0.57862,0.33586,0.84156,0.69848,0.3944,0.43073,0.33445,1.00815,2.24919,1.07248,9.0545e-06,9.0545e-06,9.0545e-06
