epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,3299.15,0.84642,0.58816,0.93362,0.67035,0.4334,0.46579,0.33153,1.17038,1.89505,1.10572,0.00735175,0.00735175,0.00735175
109,3326.59,0.83645,0.58248,0.92768,0.63254,0.43698,0.46071,0.32511,1.21002,1.92174,1.13517,0.007327,0.007327,0.007327
110,3354.14,0.84585,0.58925,0.92894,0.64425,0.44108,0.4635,0.32992,1.19345,1.93214,1.13175,0.00730225,0.00730225,0.00730225
111,3381.88,0.83536,0.56848,0.92974,0.68515,0.42703,0.46228,0.326,1.22546,1.99396,1.13684,0.0072775,0.0072775,0.0072775
112,3409.69,0.8346,0.56826,0.92962,0.66744,0.43602,0.46041,0.32547,1.18109,1.93196,1.10778,0.00725275,0.00725275,0.00725275
113,3437.12,0.83689,0.56656,0.92955,0.68946,0.43896,0.4717,0.33636,1.19398,1.91336,1.11647,0.007228,0.007228,0.007228
114,3464.55,0.82371,0.5594,0.92798,0.67051,0.44466,0.465,0.3302,1.17015,1.9106,1.10309,0.00720325,0.00720325,0.00720325
115,3492.03,0.82396,0.55996,0.92318,0.65264,0.45239,0.47154,0.33482,1.16439,1.94469,1.09844,0.0071785,0.0071785,0.0071785
116,3519.47,0.82004,0.55167,0.92348,0.65691,0.4396,0.45931,0.32777,1.15068,1.92829,1.08848,0.00715375,0.00715375,0.00715375
117,3546.89,0.81934,0.56467,0.92169,0.62673,0.44665,0.46196,0.33029,1.15896,1.89669,1.09735,0.007129,0.007129,0.007129
118,3574.28,0.80576,0.54805,0.92132,0.66745,0.43359,0.46218,0.32952,1.16742,1.9388,1.10544,0.00710425,0.00710425,0.00710425
119,3601.64,0.80392,0.54519,0.92219,0.70542,0.43095,0.47152,0.33756,1.14891,1.92857,1.0954,0.0070795,0.0070795,0.0070795
120,3629.06,0.82157,0.55464,0.92436,0.71983,0.42038,0.46513,0.33418,1.16039,1.97769,1.10132,0.00705475,0.00705475,0.00705475
121,3656.34,0.8056,0.55138,0.91749,0.69514,0.41587,0.45563,0.32828,1.1534,1.98024,1.09986,0.00703,0.00703,0.00703
122,3683.82,0.81527,0.55885,0.9224,0.65232,0.4426,0.46464,0.33541,1.17985,1.98006,1.12107,0.00700525,0.00700525,0.00700525
123,3711.13,0.8072,0.54313,0.91825,0.64293,0.45399,0.47225,0.33997,1.16459,1.87931,1.10944,0.0069805,0.0069805,0.0069805
124,3738.72,0.80242,0.54341,0.91919,0.67651,0.44619,0.4747,0.34321,1.15291,1.8332,1.09382,0.00695575,0.00695575,0.00695575
125,3765.98,0.80226,0.53466,0.91562,0.70204,0.43844,0.47864,0.3433,1.15421,1.86093,1.10149,0.006931,0.006931,0.006931
126,3793.47,0.79904,0.53774,0.91411,0.68014,0.44417,0.47527,0.34412,1.13842,1.8936,1.08713,0.00690625,0.00690625,0.00690625
127,3820.79,0.80573,0.54068,0.91433,0.65731,0.45183,0.46484,0.33568,1.15487,1.92178,1.09898,0.0068815,0.0068815,0.0068815
128,3848.08,0.80545,0.53467,0.91708,0.71475,0.42919,0.4656,0.33481,1.15379,1.92971,1.09722,0.00685675,0.00685675,0.00685675
129,3875.57,0.7991,0.53151,0.91555,0.6918,0.43743,0.46537,0.33259,1.15391,1.95027,1.10091,0.006832,0.006832,0.006832
130,3903.28,0.7902,0.53216,0.91751,0.66341,0.45503,0.47447,0.34005,1.14748,1.91566,1.09604,0.00680725,0.00680725,0.00680725
131,3930.81,0.79139,0.53718,0.91692,0.66166,0.45129,0.46714,0.33726,1.14273,1.95869,1.09293,0.0067825,0.0067825,0.0067825
132,3958.02,0.79677,0.52888,0.919,0.66618,0.44216,0.47016,0.33698,1.14311,1.93486,1.0893,0.00675775,0.00675775,0.00675775
